,MaterialKey,Total
9738,71000187,0.0
9739,71000188,0.0
9740,71000189,0.0
9741,71000192,0.0
9742,71000196,0.0
9743,71000197,0.0
9744,71000198,1000.0
9745,71000200,0.0
9746,71000201,10640.0
9747,71000202,1100.0
9748,71000203,0.0
9749,71000204,0.0
9750,71000205,0.0
9751,71000206,260.0
9752,71000207,0.0
9753,71000210,0.0
9754,71000211,0.0
9755,71000212,0.0
9756,71000213,0.0
9757,71000214,0.0
9758,71000221,0.0
9759,71000222,0.0
9760,71000223,500.0
9761,71000224,0.0
9762,71000225,1000.0
9763,71000226,3154.0
9764,71000227,990.0
9765,71000228,0.0
9766,71000230,0.0
9767,71000231,0.0
9768,71000233,229.0
9769,71000234,796.0
9770,71000237,0.0
9771,71000238,0.0
9772,71000239,0.0
9773,71000240,0.0
9774,71000243,0.0
9775,71000247,240.0
9776,71000248,0.0
9777,71000257,0.0
9778,71000273,0.0
9779,71000274,0.0
9780,71000275,0.0
9781,71000276,0.0
9782,71000277,0.0
9783,71000279,0.0
9784,71000280,580.0
9785,71000287,0.0
9786,71000289,0.0
9787,71000290,250.0
9788,71000292,1000.0
9789,71000295,0.0
9790,71000297,0.0
9791,71000298,0.0
9792,71000301,0.0
9793,71000302,1525.0
9794,71000303,0.0
9795,71000304,2250.0
9796,71000312,0.0
9797,71000315,0.0
9798,71000318,0.0
9799,71000319,0.0
9800,71000320,0.0
9801,71000321,0.0
9802,71000322,0.0
9803,71000323,0.0
9804,71000324,3000.0
9805,71000325,0.0
9806,71000326,0.0
9807,71000328,0.0
9808,71000332,0.0
9809,71000333,0.0
9810,71000335,0.0
9811,71000336,0.0
9812,71000337,0.0
9813,71000338,6.0
9814,71000340,0.0
9815,71000342,0.0
9816,71000343,0.0
9817,71000344,0.0
9818,71000350,0.0
9819,71000351,0.0
9820,71000352,0.0
9821,71000355,0.0
9822,71000368,100.0
9823,71000369,0.0
9824,71000372,0.0
9825,71000374,1035.0
9826,71000376,5000.0
9827,71000378,500.0
9828,71000379,150.0
9829,71000380,0.0
9830,71000382,0.0
9831,71000383,6.0
9832,71000384,0.0
9833,71000386,0.0
9834,71000387,0.0
9835,71000388,0.0
9836,71000389,0.0
9837,71000391,16.0
9838,71000394,3600.0
9839,71000395,57750.0
9840,71000396,61200.0
9841,71000397,43200.0
9842,71000398,0.0
9843,71000399,0.0
9844,71000401,0.0
9845,71000403,0.0
9846,71000407,0.0
9847,71000408,0.0
9848,71000412,2050.0
9849,71000413,0.0
9850,71000414,0.0
9851,71000415,171.0
9852,71000416,0.0
9853,71000417,0.0
9854,71000418,470.0
9855,71000419,0.0
9856,71000420,0.0
9857,71000421,0.0
9858,71000422,0.0
9859,71000423,0.0
9860,71000424,820.0
9861,71000425,0.0
9862,71000426,1928.0
9863,71000427,0.0
9864,71000428,0.0
9865,71000429,229.0
9866,71000430,0.0
9867,71000431,0.0
9868,71000432,0.0
9869,71000434,0.0
9870,71000435,0.0
9871,71000436,0.0
9872,71000437,0.0
9873,71000438,0.0
9874,71000440,0.0
9875,71000441,0.0
9876,71000442,1260.0
9877,71000443,0.0
9878,71000445,0.0
9879,71000446,0.0
9880,71000448,0.0
9881,71000449,656.0
9882,71000451,0.0
9883,71000452,0.0
9884,71000453,0.0
9885,71000454,0.0
9886,71000455,0.0
9887,71000456,0.0
9888,71000457,0.0
9889,71000458,0.0
9890,71000459,0.0
9891,71000460,0.0
9892,71000461,0.0
9893,71000462,837.0
9894,71000463,0.0
9895,71000464,0.0
9896,71000465,0.0
9897,71000466,0.0
9898,71000467,0.0
9899,71000468,0.0
9900,71000469,0.0
9901,71000472,0.0
9902,71000476,0.0
9903,71000477,0.0
9904,71000478,2945.0
9905,71000479,0.0
9906,71000480,0.0
9907,71000481,0.0
9908,71000482,0.0
9909,71000484,0.0
9910,71000485,0.0
9911,71000487,0.0
9912,71000488,0.0
9913,71000489,0.0
9914,71000490,0.0
9915,71000491,0.0
9916,71000492,0.0
9917,71000493,0.0
9918,71000494,0.0
9919,71000497,0.0
9920,71000498,0.0
9921,71000499,0.0
9922,71000501,0.0
9923,71000502,0.0
9924,71000503,0.0
9925,71000504,0.0
9926,71000505,0.0
9927,71000506,0.0
9928,71000507,0.0
9929,71000509,0.0
9930,71000512,0.0
9931,71000513,2070.0
9932,71000515,0.0
9933,71000519,0.0
9934,71000522,0.0
9935,71000523,0.0
9936,71000525,0.0
9937,71000526,0.0
9938,71000527,0.0
9939,71000529,0.0
9940,71000530,0.0
9941,71000531,0.0
9942,71000532,0.0
9943,71000533,0.0
9944,71000536,0.0
9945,71000538,0.0
9946,71000539,0.0
9947,71000540,0.0
9948,71000541,0.0
9949,71000542,0.0
9950,71000543,0.0
9951,71000544,0.0
9952,71000545,0.0
9953,71000546,0.0
9954,71000547,0.0
9955,71000548,0.0
9956,71000549,0.0
9957,71000550,0.0
9958,71000551,0.0
9959,71000552,0.0
9960,71000555,0.0
9961,71000556,0.0
9962,71000557,0.0
9963,71000558,2000.0
9964,71000565,0.0
9965,71000566,0.0
9966,71000567,69.0
9967,71000568,0.0
9968,71000571,0.0
9969,71000573,0.0
9970,71000574,0.0
9971,71000577,0.0
9972,71000580,0.0
9973,71000597,0.0
9974,71000598,0.0
9975,71000599,37.0
9976,71000601,0.0
9977,71000608,0.0
9978,71000623,0.0
9979,71000637,0.0
9980,71000638,0.0
9981,71000639,0.0
9982,71000640,0.0
9983,71000642,0.0
9984,71000648,0.0
9985,71000649,0.0
9986,71000650,0.0
9987,71000651,0.0
9988,71000652,0.0
9989,71000653,0.0
9990,71000654,0.0
9991,71000655,0.0
9992,71000656,0.0
9993,71000659,0.0
9994,71000660,0.0
9995,71000661,0.0
9996,71000662,0.0
9997,71000664,0.0
9998,71000665,0.0
9999,71000666,0.0
10000,71000667,0.0
10001,71000669,2160.0
10002,71000670,0.0
10003,71000671,0.0
10004,71000673,0.0
10005,71000674,0.0
10006,71000675,0.0
10007,71000676,0.0
10008,71000677,13.0
10009,71000678,0.0
10010,71000679,0.0
10011,71000680,0.0
10012,71000681,21.0
10013,71000682,0.0
10014,71000683,0.0
10015,71000684,0.0
10016,71000686,0.0
10017,71000687,0.0
10018,71000690,0.0
10019,71000701,0.0
10020,71000705,0.0
10021,71000724,0.0
10022,71000731,0.0
10023,71000732,0.0
10024,71000733,0.0
10025,71000735,0.0
10026,71000736,0.0
10027,71000737,0.0
10028,71000740,0.0
10029,71000741,0.0
10030,71000743,0.0
10031,71000744,0.0
10032,71000745,0.0
10033,71000749,0.0
10034,71000763,0.0
10035,71000766,0.0
10036,71000768,0.0
10037,71000772,0.0
10038,71000773,0.0
10039,71000774,0.0
10040,71000775,0.0
10041,71000776,0.0
10042,71000777,0.0
10043,71000778,0.0
10044,71000779,0.0
10045,71000780,0.0
10046,71000781,0.0
10047,71000782,0.0
10048,71000783,0.0
10049,71000784,0.0
10050,71000785,0.0
10051,71000787,0.0
10052,71000788,0.0
10053,71000789,0.0
10054,71000790,0.0
10055,71000791,0.0
10056,71000793,302.0
10057,71000794,0.0
10058,71000795,0.0
10059,71000799,0.0
10060,71000800,0.0
10061,71000803,0.0
10062,71000804,0.0
10063,71000805,0.0
10064,71000806,0.0
10065,71000807,0.0
10066,71000808,0.0
10067,71000809,0.0
10068,71000810,0.0
10069,71000811,0.0
10070,71000812,0.0
10071,71000813,0.0
10072,71000814,0.0
10073,71000815,0.0
10074,71000816,0.0
10075,71000817,0.0
10076,71000818,0.0
10077,71000819,0.0
10078,71000820,0.0
10079,71000821,0.0
10080,71000822,0.0
10081,71000823,0.0
10082,71000824,0.0
10083,71000826,0.0
10084,71000827,0.0
10085,71000829,0.0
10086,71000830,0.0
10087,71000831,0.0
10088,71000832,0.0
10089,71000833,0.0
10090,71000834,0.0
10091,71000837,0.0
10092,71000839,0.0
10093,71000840,0.0
10094,71000842,0.0
10095,71000843,0.0
10096,71000844,0.0
10097,71000846,0.0
10098,71000847,0.0
10099,71000848,0.0
10100,71000850,0.0
10101,71000852,0.0
10102,71000857,0.0
10103,71000858,0.0
10104,71000863,0.0
10105,71000864,0.0
10106,71000866,0.0
10107,71000868,0.0
10108,71000869,0.0
10109,71000870,0.0
10110,71000871,0.0
10111,71000874,0.0
10112,71000875,0.0
10113,71000876,0.0
10114,71000877,0.0
10115,71000878,0.0
10116,71000879,0.0
10117,71000885,0.0
10118,71000888,0.0
10119,71000891,0.0
10120,71000892,0.0
10121,71000894,0.0
10122,71000895,0.0
10123,71000897,0.0
10124,71000898,0.0
10125,71000900,0.0
10126,71000901,0.0
10127,71000902,0.0
10128,71000903,0.0
10129,71000904,0.0
10130,71000905,0.0
10131,71000906,0.0
10132,71000907,0.0
10133,71000908,0.0
10134,71000909,0.0
10135,71000910,0.0
10136,71000911,0.0
10137,71000912,0.0
10138,71000913,0.0
10139,71000914,0.0
10140,71000916,0.0
10141,71000917,0.0
10142,71000918,0.0
10143,71000919,0.0
10144,71000920,0.0
10145,71000921,0.0
10146,71000922,0.0
10147,71000923,0.0
10148,71000924,0.0
10149,71000925,0.0
10150,71000926,0.0
10151,71000927,18.0
10152,71000928,0.0
10153,71000929,0.0
10154,71000930,0.0
10155,71000931,0.0
10156,71000932,0.0
10157,71000933,0.0
10158,71000934,0.0
10159,71000936,0.0
10160,71000937,0.0
10161,71000938,0.0
10162,71000939,4.0
10163,71000940,0.0
10164,71000941,0.0
10165,71000943,0.0
10166,71000944,0.0
10167,71000945,0.0
10168,71000946,0.0
10169,71000949,0.0
10170,71000950,0.0
10171,71000952,0.0
10172,71000956,0.0
10173,71000957,0.0
10174,71000958,0.0
10175,71000959,0.0
10176,71000960,0.0
10177,71000961,0.0
10178,71000962,0.0
10179,71000963,0.0
10180,71000964,0.0
10181,71000965,0.0
10182,71000967,0.0
10183,71000971,0.0
10184,71000978,1650.0
10185,71000979,10500.0
10186,71000981,0.0
10187,71000982,0.0
10188,71000984,0.0
10189,71000985,0.0
10190,71000987,0.0
10191,71000997,20.0
10192,71000999,0.0
10193,71001001,0.0
10194,71001002,0.0
10195,71001005,0.0
10196,71001006,0.0
10197,71001007,0.0
10198,71001008,0.0
10199,71001009,0.0
10200,71001010,0.0
10201,71001012,0.0
10202,71001013,0.0
10203,71001015,0.0
10204,71001019,0.0
10205,71001020,9225.0
10206,71001021,900.0
10207,71001022,27000.0
10208,71001023,42000.0
10209,71001024,3600.0
10210,71001025,7575.0
10211,71001030,0.0
10212,71001031,0.0
10213,71001032,0.0
10214,71001033,0.0
10215,71001034,0.0
10216,71001035,0.0
10217,71001043,0.0
10218,71001045,0.0
10219,71001047,791.0
10220,71001049,0.0
10221,71001062,0.0
10222,71001079,0.0
10223,71001088,0.0
10224,71001099,0.0
10225,71001100,0.0
10226,71001101,0.0
10227,71001105,0.0
10228,71001108,27020.0
10229,71001109,600.0
10230,71001110,0.0
10231,71001111,0.0
10232,71001112,0.0
10233,71001125,0.0
10234,71001126,0.0
10235,71001127,0.0
10236,71001129,0.0
10237,71001131,0.0
10238,71001132,0.0
10239,71001133,0.0
10240,71001134,0.0
10241,71001136,0.0
10242,71001137,0.0
10243,71001138,0.0
10244,71001142,0.0
10245,71001144,0.0
10246,71001145,0.0
10247,71001147,0.0
10248,71001148,0.0
10249,71001150,0.0
10250,71001151,0.0
10251,71001152,0.0
10252,71001153,0.0
10253,71001156,0.0
10254,71001159,0.0
10255,71001160,0.0
10256,71001161,0.0
10257,71001163,0.0
10258,71001164,0.0
10259,71001166,0.0
10260,71001167,0.0
10261,71001168,0.0
10262,71001169,0.0
10263,71001171,0.0
10264,71001172,2050.0
10265,71001173,0.0
10266,71001174,0.0
10267,71001179,0.0
10268,71001181,0.0
10269,71001185,0.0
10270,71001189,0.0
10271,71001191,3000.0
10272,71001192,0.0
10273,71001196,1525.0
10274,71001197,0.0
10275,71001198,0.0
10276,71001203,0.0
10277,71001204,0.0
10278,71001205,0.0
10279,71001206,0.0
10280,71001207,0.0
10281,71001208,0.0
10282,71001209,0.0
10283,71001210,0.0
10284,71001211,0.0
10285,71001212,0.0
10286,71001213,0.0
10287,71001214,0.0
10288,71001215,0.0
10289,71001216,0.0
10290,71001217,0.0
10291,71001219,1080.0
10292,71001220,0.0
10293,71001221,0.0
10294,71001222,0.0
10295,71001223,0.0
10296,71001224,0.0
10297,71001225,0.0
10298,71001226,0.0
10299,71001228,0.0
10300,71001229,1406.0
10301,71001230,0.0
10302,71001231,0.0
10303,71001232,0.0
10304,71001233,0.0
10305,71001234,0.0
10306,71001235,0.0
10307,71001236,0.0
10308,71001237,0.0
10309,71001238,0.0
10310,71001239,0.0
10311,71001240,0.0
10312,71001241,0.0
10313,71001242,0.0
10314,71001244,0.0
10315,71001245,0.0
10316,71001246,0.0
10317,71001247,0.0
10318,71001248,0.0
10319,71001249,0.0
10320,71001250,0.0
10321,71001251,0.0
10322,71001253,2740.0
10323,71001255,0.0
10324,71001256,0.0
10325,71001258,0.0
10326,71001259,0.0
10327,71001260,0.0
10328,71001261,0.0
10329,71001262,0.0
10330,71001263,0.0
10331,71001264,0.0
10332,71001265,0.0
10333,71001266,125.0
10334,71001267,0.0
10335,71001268,0.0
10336,71001269,0.0
10337,71001270,0.0
10338,71001271,0.0
10339,71001272,0.0
10340,71001273,0.0
10341,71001274,0.0
10342,71001275,0.0
10343,71001276,0.0
10344,71001278,0.0
10345,71001279,0.0
10346,71001280,0.0
10347,71001281,0.0
10348,71001282,0.0
10349,71001285,0.0
10350,71001286,0.0
10351,71001287,0.0
10352,71001288,0.0
10353,71001293,0.0
10354,71001294,0.0
10355,71001302,0.0
10356,71001306,0.0
10357,71001309,0.0
10358,71001311,0.0
10359,71001322,331.0
10360,71001325,0.0
10361,71001331,0.0
10362,71001332,0.0
10363,71001336,0.0
10364,71001337,0.0
10365,71001338,0.0
10366,71001340,0.0
10367,71001343,0.0
10368,71001344,0.0
10369,71001345,0.0
10370,71001346,0.0
10371,71001347,0.0
10372,71001349,0.0
10373,71001350,0.0
10374,71001351,0.0
10375,71001352,0.0
10376,71001353,0.0
10377,71001355,0.0
10378,71001357,0.0
10379,71001358,0.0
10380,71001359,0.0
10381,71001361,0.0
10382,71001365,1000.0
10383,71001372,0.0
10384,71001373,0.0
10385,71001374,0.0
10386,71001375,0.0
10387,71001376,0.0
10388,71001377,0.0
10389,71001380,0.0
10390,71001381,0.0
10391,71001382,0.0
10392,71001383,0.0
10393,71001384,0.0
10394,71001385,0.0
10395,71001386,0.0
10396,71001387,0.0
10397,71001388,0.0
10398,71001389,0.0
10399,71001390,0.0
10400,71001391,0.0
10401,71001392,0.0
10402,71001393,0.0
10403,71001394,0.0
10404,71001395,0.0
10405,71001396,0.0
10406,71001397,0.0
10407,71001398,0.0
10408,71001399,0.0
10409,71001402,112.0
10410,71001406,0.0
10411,71001407,0.0
10412,71001409,0.0
10413,71001413,0.0
10414,71001414,0.0
10415,71001415,0.0
10416,71001416,0.0
10417,71001420,846.0
10418,71001422,0.0
10419,71001425,0.0
10420,71001428,0.0
10421,71001429,0.0
10422,71001430,0.0
10423,71001431,0.0
10424,71001432,0.0
10425,71001433,0.0
10426,71001434,0.0
10427,71001436,0.0
10428,71001437,0.0
10429,71001438,0.0
10430,71001441,0.0
10431,71001442,0.0
10432,71001443,0.0
10433,71001444,0.0
10434,71001445,0.0
10435,71001446,0.0
10436,71001447,0.0
10437,71001448,0.0
10438,71001449,0.0
10439,71001451,440.0
10440,71001455,0.0
10441,71001456,2700.0
10442,71001457,0.0
10443,71001458,0.0
10444,71001459,0.0
10445,71001460,0.0
10446,71001461,0.0
10447,71001464,0.0
10448,71001469,0.0
10449,71001471,0.0
10450,71001472,0.0
10451,71001473,0.0
10452,71001474,0.0
10453,71001475,0.0
10454,71001476,0.0
10455,71001477,0.0
10456,71001479,0.0
10457,71001480,0.0
10458,71001483,0.0
10459,71001484,0.0
10460,71001485,0.0
10461,71001486,0.0
10462,71001487,0.0
10463,71001488,199.0
10464,71001489,0.0
10465,71001490,0.0
10466,71001491,0.0
10467,71001494,0.0
10468,71001500,0.0
10469,71001501,0.0
10470,71001502,0.0
10471,71001503,0.0
10472,71001504,0.0
10473,71001507,0.0
10474,71001508,0.0
10475,71001509,0.0
10476,71001510,0.0
10477,71001511,0.0
10478,71001512,0.0
10479,71001513,0.0
10480,71001514,0.0
10481,71001515,0.0
10482,71001516,0.0
10483,71001517,0.0
10484,71001518,0.0
10485,71001519,0.0
10486,71001520,0.0
10487,71001521,0.0
10488,71001522,0.0
10489,71001523,0.0
10490,71001524,0.0
10491,71001525,0.0
10492,71001529,0.0
10493,71001530,0.0
10494,71001531,0.0
10495,71001532,0.0
10496,71001533,0.0
10497,71001534,0.0
10498,71001535,0.0
10499,71001536,0.0
10500,71001537,0.0
10501,71001538,0.0
10502,71001539,0.0
10503,71001544,1000.0
10504,71001545,0.0
10505,71001549,0.0
10506,71001550,0.0
10507,71001551,0.0
10508,71001552,0.0
10509,71001553,0.0
10510,71001554,0.0
10511,71001555,0.0
10512,71001557,0.0
10513,71001558,6000.0
10514,71001561,18025.0
10515,71001562,0.0
10516,71001563,0.0
10517,71001564,0.0
10518,71001565,0.0
10519,71001566,500.0
10520,71001567,0.0
10521,71001568,0.0
10522,71001569,1000.0
10523,71001570,0.0
10524,71001572,4575.0
10525,71001575,2600.0
10526,71001576,0.0
10527,71001577,0.0
10528,71001578,0.0
10529,71001579,0.0
10530,71001580,0.0
10531,71001583,0.0
10532,71001584,0.0
10533,71001585,0.0
10534,71001586,0.0
10535,71001587,0.0
10536,71001588,0.0
10537,71001590,0.0
10538,71001591,0.0
10539,71001592,0.0
10540,71001593,0.0
10541,71001594,0.0
10542,71001596,1000.0
10543,71001598,0.0
10544,71001599,0.0
10545,71001600,0.0
10546,71001601,0.0
10547,71001602,0.0
10548,71001603,0.0
10549,71001605,0.0
10550,71001606,0.0
10551,71001607,0.0
10552,71001608,0.0
10553,71001609,0.0
10554,71001610,0.0
10555,71001611,340.0
10556,71001615,0.0
10557,71001616,0.0
10558,71001617,0.0
10559,71001618,0.0
10560,71001619,0.0
10561,71001620,0.0
10562,71001621,0.0
10563,71001622,0.0
10564,71001623,200.0
10565,71001626,0.0
10566,71001631,0.0
10567,71001632,0.0
10568,71001633,0.0
10569,71001634,520.0
10570,71001635,0.0
10571,71001636,0.0
10572,71001637,0.0
10573,71001639,0.0
10574,71001640,10.0
10575,71001641,0.0
10576,71001643,0.0
10577,71001645,0.0
10578,71001646,0.0
10579,71001649,0.0
10580,71001650,0.0
10581,71001651,0.0
10582,71001652,0.0
10583,71001653,0.0
10584,71001654,0.0
10585,71001655,0.0
10586,71001657,0.0
10587,71001658,0.0
10588,71001659,0.0
10589,71001660,0.0
10590,71001661,2240.0
10591,71001662,0.0
10592,71001663,0.0
10593,71001664,0.0
10594,71001665,0.0
10595,71001666,0.0
10596,71001667,0.0
10597,71001668,0.0
10598,71001669,0.0
10599,71001670,0.0
10600,71001671,0.0
10601,71001672,0.0
10602,71001673,0.0
10603,71001674,0.0
10604,71001675,0.0
10605,71001676,0.0
10606,71001677,0.0
10607,71001678,0.0
10608,71001679,0.0
10609,71001680,0.0
10610,71001682,68.0
10611,71001683,0.0
10612,71001684,0.0
10613,71001689,0.0
10614,71001690,0.0
10615,71001691,0.0
10616,71001695,0.0
10617,71001696,0.0
10618,71001697,0.0
10619,71001698,1000.0
10620,71001699,0.0
10621,71001700,0.0
10622,71001701,0.0
10623,71001702,0.0
10624,71001703,0.0
10625,71001704,0.0
10626,71001705,0.0
10627,71001706,0.0
10628,71001707,0.0
10629,71001708,0.0
10630,71001711,0.0
10631,71001713,0.0
10632,71001714,0.0
10633,71001715,0.0
10634,71001716,0.0
10635,71001717,0.0
10636,71001718,0.0
10637,71001719,0.0
10638,71001720,0.0
10639,71001721,0.0
10640,71001722,0.0
10641,71001723,0.0
10642,71001724,0.0
10643,71001725,0.0
10644,71001726,0.0
10645,71001727,0.0
10646,71001729,520.0
10647,71001731,0.0
10648,71001741,0.0
10649,71001742,0.0
10650,71001743,0.0
10651,71001744,0.0
10652,71001745,0.0
10653,71001746,0.0
10654,71001747,0.0
10655,71001748,0.0
10656,71001751,770.0
10657,71001752,0.0
10658,71001753,0.0
10659,71001754,1680.0
10660,71001757,0.0
10661,71001758,0.0
10662,71001759,0.0
10663,71001760,0.0
10664,71001761,0.0
10665,71001762,0.0
10666,71001763,0.0
10667,71001764,0.0
10668,71001765,0.0
10669,71001766,0.0
10670,71001767,0.0
10671,71001768,0.0
10672,71001769,0.0
10673,71001770,0.0
10674,71001771,0.0
10675,71001772,0.0
10676,71001773,0.0
10677,71001774,0.0
10678,71001775,0.0
10679,71001776,0.0
10680,71001777,0.0
10681,71001786,0.0
10682,71001787,0.0
10683,71001791,0.0
10684,71001792,0.0
10685,71001793,0.0
10686,71001794,0.0
10687,71001795,0.0
10688,71001805,0.0
10689,71001819,0.0
10690,71001820,0.0
10691,71001821,0.0
10692,71001822,0.0
10693,71001825,0.0
10694,71001826,0.0
10695,71001827,0.0
10696,71001828,0.0
10697,71001829,0.0
10698,71001830,0.0
10699,71001831,0.0
10700,71001832,0.0
10701,71001833,0.0
10702,71001834,0.0
10703,71001835,0.0
10704,71001836,0.0
10705,71001837,0.0
10706,71001838,0.0
10707,71001839,0.0
10708,71001840,0.0
10709,71001841,0.0
10710,71001842,0.0
10711,71001843,0.0
10712,71001844,0.0
10713,71001845,0.0
10714,71001846,0.0
10715,71001847,0.0
10716,71001848,0.0
10717,71001849,0.0
10718,71001850,0.0
10719,71001852,0.0
10720,71001853,0.0
10721,71001854,0.0
10722,71001855,0.0
10723,71001856,0.0
10724,71001857,0.0
10725,71001858,0.0
10726,71001859,0.0
10727,71001860,0.0
10728,71001861,0.0
10729,71001862,0.0
10730,71001863,0.0
10731,71001870,0.0
10732,71001871,0.0
10733,71001872,0.0
10734,71001873,0.0
10735,71001874,0.0
10736,71001876,0.0
10737,71001877,0.0
10738,71001878,0.0
10739,71001879,0.0
10740,71001880,0.0
10741,71001881,0.0
10742,71001882,0.0
10743,71001883,0.0
10744,71001884,0.0
10745,71001885,0.0
10746,71001891,0.0
10747,71001892,0.0
10748,71001897,0.0
10749,71001898,0.0
10750,71001899,0.0
10751,71001900,0.0
10752,71001901,0.0
10753,71001902,0.0
10754,71001903,0.0
10755,71001905,0.0
10756,71001906,0.0
10757,71001907,0.0
10758,71001916,0.0
10759,71001917,0.0
10760,71001918,0.0
10761,71001919,0.0
10762,71001920,0.0
10763,71001921,0.0
10764,71001922,0.0
10765,71001923,0.0
10766,71001924,0.0
10767,71001925,0.0
10768,71001926,0.0
10769,71001927,0.0
10770,71001928,0.0
10771,71001929,0.0
10772,71001930,0.0
10773,71001931,0.0
10774,71001936,0.0
10775,71001937,0.0
10776,71001938,0.0
10777,71001939,0.0
10778,71001940,864.0
10779,71001941,0.0
10780,71001942,0.0
10781,71001943,0.0
10782,71001944,0.0
10783,71001947,0.0
10784,71001948,12000.0
10785,71001949,0.0
10786,71001950,0.0
10787,71001951,0.0
10788,71001952,0.0
10789,71001953,0.0
10790,71001954,0.0
10791,71001955,0.0
10792,71001956,58.0
10793,71001967,0.0
10794,71001968,0.0
10795,71001976,0.0
10796,71001977,0.0
10797,71001978,0.0
10798,71001979,0.0
10799,71001980,0.0
10800,71001981,0.0
10801,71001982,0.0
10802,71001983,0.0
10803,71001984,0.0
10804,71001985,0.0
10805,71001986,0.0
10806,71001987,0.0
10807,71001988,0.0
10808,71001992,0.0
10809,71001993,0.0
10810,71001994,1200.0
10811,71001995,0.0
10812,71001996,0.0
10813,71001997,0.0
10814,71001998,0.0
10815,71001999,10.0
10816,71002000,0.0
10817,71002006,0.0
10818,71002007,0.0
10819,71002008,0.0
10820,71002009,0.0
10821,71002010,0.0
10822,71002011,0.0
10823,71002012,0.0
10824,71002013,1550.0
10825,71002014,0.0
10826,71002015,0.0
10827,71002018,0.0
10828,71002019,0.0
10829,71002020,0.0
10830,71002021,0.0
10831,71004740,330.0
10832,71004741,0.0
10833,71004742,0.0
10834,71004743,0.0
10835,71004744,0.0
10836,71004745,0.0
10837,71004747,0.0
10838,71004748,0.0
10839,71004749,0.0
10840,71004750,0.0
10841,71004751,0.0
10842,71004752,0.0
10843,71004757,0.0
10844,71004758,0.0
10845,71004759,0.0
10846,71004760,0.0
10847,71004761,0.0
10848,71004762,0.0
10849,71004763,0.0
10850,71004764,0.0
10851,71004765,0.0
10852,71004766,0.0
10853,71004767,0.0
10854,71004768,0.0
10855,71004769,0.0
10856,71004770,0.0
10857,71004777,0.0
10858,71004778,0.0
10859,71004779,0.0
10860,71004780,0.0
10861,71004781,0.0
10862,71004782,0.0
10863,71004783,0.0
10864,71004787,0.0
10865,71004788,0.0
10866,71004789,0.0
10867,71004790,0.0
10868,71004791,0.0
10869,71004792,0.0
10870,71004793,0.0
10871,71004794,0.0
10872,71004795,0.0
10873,71004796,0.0
10874,71004797,1200.0
10875,71004798,0.0
10876,71004816,0.0
10877,71004817,0.0
10878,71004819,0.0
10879,71004820,0.0
10880,71004821,0.0
10881,71004822,0.0
10882,71004823,0.0
10883,71004824,0.0
10884,71004825,0.0
10885,71004826,0.0
10886,71004827,0.0
10887,71004828,0.0
10888,71004829,0.0
10889,71004830,0.0
10890,71004831,0.0
10891,71004832,0.0
10892,71004833,0.0
10893,71004834,0.0
10894,71004835,0.0
10895,71004836,0.0
10896,71004837,0.0
10897,71004838,0.0
10898,71004839,0.0
10899,71004840,0.0
10900,71004841,0.0
10901,71004842,0.0
10902,71004843,0.0
10903,71004844,0.0
10904,71004845,0.0
10905,71004846,0.0
10906,71004851,0.0
10907,71004852,0.0
10908,71004853,0.0
10909,71004854,0.0
10910,71004855,0.0
10911,71004856,0.0
10912,71004857,0.0
10913,71004858,0.0
10914,71004859,0.0
10915,71004860,0.0
10916,71004861,25.0
10917,71004862,0.0
10918,71004863,0.0
10919,71004890,0.0
10920,71004891,0.0
10921,71004892,0.0
10922,71004893,0.0
10923,71004894,0.0
10924,71004895,0.0
10925,71004896,0.0
10926,71004897,0.0
10927,71004898,0.0
10928,71004899,0.0
10929,71004900,0.0
10930,71004901,0.0
10931,71004903,0.0
10932,71004904,0.0
10933,71004905,0.0
10934,71004907,0.0
10935,71004908,0.0
10936,71004909,0.0
10937,71004910,0.0
10938,71004911,0.0
10939,71004912,0.0
10940,71004925,0.0
10941,71004926,0.0
10942,71004948,0.0
10943,71004951,0.0
10944,71004952,0.0
10945,71004959,120.0
10946,71004963,120.0
10947,71004968,0.0
10948,71004969,0.0
10949,71004970,0.0
10950,71004971,0.0
10951,71004972,0.0
10952,71004977,120.0
10953,71004991,0.0
10954,71004992,522.0
10955,71005053,0.0
10956,71005054,0.0
10957,71005055,1600.0
10958,71005060,0.0
10959,71005061,0.0
10960,71005062,0.0
10961,71005063,0.0
10962,71005064,950.0
10963,71005088,0.0
10964,71005089,0.0
10965,72000005,0.0
10966,72000006,0.0
10967,72000010,0.0
10968,72000011,0.0
10969,72000013,0.0
10970,72000014,0.0
10971,72000015,0.0
10972,72000016,0.0
10973,72000017,0.0
10974,72000021,0.0
10975,72000022,0.0
10976,72000023,0.0
10977,72000025,0.0
10978,72000026,1.0
10979,72000027,0.0
10980,72000029,12.0
10981,72000030,0.0
10982,72000031,0.0
10983,72000032,0.0
10984,72000034,0.0
10985,72000037,0.0
10986,72000039,0.0
10987,72000043,0.0
10988,72000044,0.0
10989,72000045,0.0
10990,72000046,0.0
10991,72000047,0.0
10992,72000048,0.0
10993,72000049,0.0
10994,72000050,0.0
10995,72000051,0.0
10996,72000052,0.0
10997,72000053,0.0
10998,72000054,0.0
10999,72000055,0.0
11000,72000056,0.0
11001,72000057,0.0
11002,72000058,0.0
11003,72000064,194.0
