Ordem,Material,Denominação,Status,Kanban,Centro,Tipo de ordem,Texto breve,Ordem Venda / Transf,Item OV/Transf,Qtd.teórica,UM básica,Consumos Permitidos,Data modif.,Dt-base início,Data-base fim,Versão prod.,Operação,TxtDesc.Oper.,Status Op.,Centro trabalho,Cadência Máquina (h),Cadência Hora (h),Unid.ValStand.,Capacidade Alocada,Núm.partições,Componente,Denominação componente,Lote,Qtd. componente,UM componente,Co-produto,Reserva,Item reserva,Semana,Ano
1600047618,70011093,"PL CC 8303/000 1000X500X16,0 01",LIB,,3801,ZNEP,CNM Embalagem Placas,3820008400,10,680,PL,TRUE,5/13/2021,5/20/2021,5/21/2021,1,10,EMBALAR EM BRANCOS,ZLIB,CNMEMBPL,400,400,H,1.7,1,90300870,ME CX (E) 1035X535X300/325 71120,,34,CX,FALSE,9405553,1,20,2021
1600047618,70011093,"PL CC 8303/000 1000X500X16,0 01",LIB,,3801,ZNEP,CNM Embalagem Placas,3820008400,10,680,PL,TRUE,5/13/2021,5/20/2021,5/21/2021,1,10,EMBALAR EM BRANCOS,ZLIB,CNMEMBPL,400,400,H,1.7,1,70011092,"PL CC 8303/000 1000X500X16,0 NE",,680,PL,FALSE,9405553,2,20,2021
1600048926,70004333,"PL CC 8403/000 915X610X11,7 00",LIB,,3801,ZNEP,CNM Embalagem Placas,3823000294,20,1500,PL,TRUE,5/13/2021,5/21/2021,5/22/2021,1,10,EMBALAR EM BRANCOS,ZLIB,CNMEMBPL,480,480,H,3.125,1,90300519,ME PALETE HT 1280X950X131,,8,PAL,FALSE,9554273,3,20,2021
1600048926,70004333,"PL CC 8403/000 915X610X11,7 00",LIB,,3801,ZNEP,CNM Embalagem Placas,3823000294,20,1500,PL,TRUE,5/13/2021,5/21/2021,5/22/2021,1,10,EMBALAR EM BRANCOS,ZLIB,CNMEMBPL,480,480,H,3.125,1,70005774,"PL CC 8403/000 915X610X11,7 NE",,1500,PL,FALSE,9554273,4,20,2021
1600048926,70004333,"PL CC 8403/000 915X610X11,7 00",LIB,,3801,ZNEP,CNM Embalagem Placas,3823000294,20,1500,PL,TRUE,5/13/2021,5/21/2021,5/22/2021,1,10,EMBALAR EM BRANCOS,ZLIB,CNMEMBPL,480,480,H,3.125,1,90300486,"ME MANGA PP ABERTA 1 LADO 790MM 12,5MIC",,7,KG,FALSE,9554273,2,20,2021
1600048926,70004333,"PL CC 8403/000 915X610X11,7 00",LIB,,3801,ZNEP,CNM Embalagem Placas,3823000294,20,1500,PL,TRUE,5/13/2021,5/21/2021,5/22/2021,1,10,EMBALAR EM BRANCOS,ZLIB,CNMEMBPL,480,480,H,3.125,1,90300611,ME CX (H) 925X625X300/320 18783,,60,CX,FALSE,9554273,1,20,2021
1600048926,70004333,"PL CC 8403/000 915X610X11,7 00",LIB,,3801,ZNEP,CNM Embalagem Placas,3823000294,20,1500,PL,TRUE,5/13/2021,5/21/2021,5/22/2021,1,10,EMBALAR EM BRANCOS,ZLIB,CNMEMBPL,480,480,H,3.125,1,90301418,ME PF QEP Nº72001Q,,120,UN,FALSE,9554273,5,20,2021
1600053146,70003474,"PL CC 8445/S21 940X640X15,0 01",LIB,,3801,ZNEP,CNM Embalagem Placas,3820009021,40,1120,PL,TRUE,5/13/2021,5/20/2021,5/21/2021,1,10,EMBALAR EM BRANCOS,ZLIB,CNMEMBPL,400,400,H,2.8,1,70005937,"PL CC 8445/S21 940X640X15,0 NE",,1120,PL,FALSE,10099497,3,20,2021
1600053146,70003474,"PL CC 8445/S21 940X640X15,0 01",LIB,,3801,ZNEP,CNM Embalagem Placas,3820009021,40,1120,PL,TRUE,5/13/2021,5/20/2021,5/21/2021,1,10,EMBALAR EM BRANCOS,ZLIB,CNMEMBPL,400,400,H,2.8,1,90300519,ME PALETE HT 1280X950X131,,4,PAL,FALSE,10099497,2,20,2021
1600053146,70003474,"PL CC 8445/S21 940X640X15,0 01",LIB,,3801,ZNEP,CNM Embalagem Placas,3820009021,40,1120,PL,TRUE,5/13/2021,5/20/2021,5/21/2021,1,10,EMBALAR EM BRANCOS,ZLIB,CNMEMBPL,400,400,H,2.8,1,90301345,ME CX (H) 955X655X300/325 2430-N,,56,CX,FALSE,10099497,1,20,2021
1600054220,70003959,"PL CC 8405/000 915X610X10,0 LL",LIB,,3801,ZNEP,CNM Embalagem Placas,3820009050,20,1152,PL,TRUE,5/13/2021,5/21/2021,5/22/2021,1,10,EMBALAR EM BRANCOS,ZLIB,CNMEMBPL,640,640,H,1.8,1,90300519,ME PALETE HT 1280X950X131,,3,PAL,FALSE,10197836,3,20,2021
1600054220,70003959,"PL CC 8405/000 915X610X10,0 LL",LIB,,3801,ZNEP,CNM Embalagem Placas,3820009050,20,1152,PL,TRUE,5/13/2021,5/21/2021,5/22/2021,1,10,EMBALAR EM BRANCOS,ZLIB,CNMEMBPL,640,640,H,1.8,1,70005802,"PL CC 8405/000 915X610X10,0 NE",,1152,PL,FALSE,10197836,4,20,2021
1600054220,70003959,"PL CC 8405/000 915X610X10,0 LL",LIB,,3801,ZNEP,CNM Embalagem Placas,3820009050,20,1152,PL,TRUE,5/13/2021,5/21/2021,5/22/2021,1,10,EMBALAR EM BRANCOS,ZLIB,CNMEMBPL,640,640,H,1.8,1,90300486,"ME MANGA PP ABERTA 1 LADO 790MM 12,5MIC",,4.07,KG,FALSE,10197836,2,20,2021
1600054220,70003959,"PL CC 8405/000 915X610X10,0 LL",LIB,,3801,ZNEP,CNM Embalagem Placas,3820009050,20,1152,PL,TRUE,5/13/2021,5/21/2021,5/22/2021,1,10,EMBALAR EM BRANCOS,ZLIB,CNMEMBPL,640,640,H,1.8,1,90301311,ME CX (H1) 925X625X300/320 18783-G,,36,CX,FALSE,10197836,1,20,2021
1600054224,70003959,"PL CC 8405/000 915X610X10,0 LL",LIB,,3801,ZNEP,CNM Embalagem Placas,3820009051,20,4608,PL,TRUE,5/13/2021,5/21/2021,5/22/2021,1,10,EMBALAR EM BRANCOS,ZLIB,CNMEMBPL,640,640,H,7.2,1,90301311,ME CX (H1) 925X625X300/320 18783-G,,144,CX,FALSE,10197837,1,20,2021
1600054224,70003959,"PL CC 8405/000 915X610X10,0 LL",LIB,,3801,ZNEP,CNM Embalagem Placas,3820009051,20,4608,PL,TRUE,5/13/2021,5/21/2021,5/22/2021,1,10,EMBALAR EM BRANCOS,ZLIB,CNMEMBPL,640,640,H,7.2,1,90300486,"ME MANGA PP ABERTA 1 LADO 790MM 12,5MIC",,16.26,KG,FALSE,10197837,2,20,2021
1600054224,70003959,"PL CC 8405/000 915X610X10,0 LL",LIB,,3801,ZNEP,CNM Embalagem Placas,3820009051,20,4608,PL,TRUE,5/13/2021,5/21/2021,5/22/2021,1,10,EMBALAR EM BRANCOS,ZLIB,CNMEMBPL,640,640,H,7.2,1,90300519,ME PALETE HT 1280X950X131,,12,PAL,FALSE,10197837,3,20,2021
1600054224,70003959,"PL CC 8405/000 915X610X10,0 LL",LIB,,3801,ZNEP,CNM Embalagem Placas,3820009051,20,4608,PL,TRUE,5/13/2021,5/21/2021,5/22/2021,1,10,EMBALAR EM BRANCOS,ZLIB,CNMEMBPL,640,640,H,7.2,1,70005802,"PL CC 8405/000 915X610X10,0 NE",,4608,PL,FALSE,10197837,4,20,2021
1600054430,70011581,"PL CC 8004/000  940X640X1,2 BA",LIB,,3801,ZNEP,CNM Embalagem Placas,3820009119,30,5040,PL,TRUE,5/13/2021,5/21/2021,5/22/2021,1,10,EMBALAR EM BRANCOS,ZLIB,CNMEMBPL,5040,5040,H,1,1,90301345,ME CX (H) 955X655X300/325 2430-N,,21,CX,FALSE,10311894,1,20,2021
1600054430,70011581,"PL CC 8004/000  940X640X1,2 BA",LIB,,3801,ZNEP,CNM Embalagem Placas,3820009119,30,5040,PL,TRUE,5/13/2021,5/21/2021,5/22/2021,1,10,EMBALAR EM BRANCOS,ZLIB,CNMEMBPL,5040,5040,H,1,1,90300486,"ME MANGA PP ABERTA 1 LADO 790MM 12,5MIC",,1.76,KG,FALSE,10311894,2,20,2021
1600054430,70011581,"PL CC 8004/000  940X640X1,2 BA",LIB,,3801,ZNEP,CNM Embalagem Placas,3820009119,30,5040,PL,TRUE,5/13/2021,5/21/2021,5/22/2021,1,10,EMBALAR EM BRANCOS,ZLIB,CNMEMBPL,5040,5040,H,1,1,70011582,"PL CC 8004/000  940X640X1,2  NE",,5040,PL,FALSE,10311894,3,20,2021
1600054432,70011578,"PL CC 8004/000  940X640X1,5 BA",LIB,,3801,ZNEP,CNM Embalagem Placas,3820009119,40,6000,PL,TRUE,5/13/2021,5/21/2021,5/22/2021,1,10,EMBALAR EM BRANCOS,ZLIB,CNMEMBPL,4000,4000,H,1.5,1,90300486,"ME MANGA PP ABERTA 1 LADO 790MM 12,5MIC",,3,KG,FALSE,10311893,2,20,2021
1600054432,70011578,"PL CC 8004/000  940X640X1,5 BA",LIB,,3801,ZNEP,CNM Embalagem Placas,3820009119,40,6000,PL,TRUE,5/13/2021,5/21/2021,5/22/2021,1,10,EMBALAR EM BRANCOS,ZLIB,CNMEMBPL,4000,4000,H,1.5,1,70011579,"PL CC 8004/000  940X640X1,5  NE",,6000,PL,FALSE,10311893,3,20,2021
1600054432,70011578,"PL CC 8004/000  940X640X1,5 BA",LIB,,3801,ZNEP,CNM Embalagem Placas,3820009119,40,6000,PL,TRUE,5/13/2021,5/21/2021,5/22/2021,1,10,EMBALAR EM BRANCOS,ZLIB,CNMEMBPL,4000,4000,H,1.5,1,90301345,ME CX (H) 955X655X300/325 2430-N,,30,CX,FALSE,10311893,1,20,2021
1600054434,70001497,"PL CC 8004/000 940X640X3,0 BA",LIB,,3801,ZNEP,CNM Embalagem Placas,3820009119,50,3000,PL,TRUE,5/13/2021,5/21/2021,5/22/2021,1,10,EMBALAR EM BRANCOS,ZLIB,CNMEMBPL,2000,2000,H,1.5,1,70005873,"PL CC 8004/000 940X640X3,0 NE",,3000,PL,FALSE,10311813,3,20,2021
1600054434,70001497,"PL CC 8004/000 940X640X3,0 BA",LIB,,3801,ZNEP,CNM Embalagem Placas,3820009119,50,3000,PL,TRUE,5/13/2021,5/21/2021,5/22/2021,1,10,EMBALAR EM BRANCOS,ZLIB,CNMEMBPL,2000,2000,H,1.5,1,90300486,"ME MANGA PP ABERTA 1 LADO 790MM 12,5MIC",,3,KG,FALSE,10311813,2,20,2021
1600054434,70001497,"PL CC 8004/000 940X640X3,0 BA",LIB,,3801,ZNEP,CNM Embalagem Placas,3820009119,50,3000,PL,TRUE,5/13/2021,5/21/2021,5/22/2021,1,10,EMBALAR EM BRANCOS,ZLIB,CNMEMBPL,2000,2000,H,1.5,1,90301345,ME CX (H) 955X655X300/325 2430-N,,30,CX,FALSE,10311813,1,20,2021
1600057221,70000351,PL CC 8827/000 940X640X102 01,LIB,,3801,ZNEP,CNM Embalagem Placas,3823000375,50,40,PL,TRUE,5/13/2021,5/21/2021,5/22/2021,1,10,SERRAR EM 102 MM + EMBALAR,ZLIB,CNMSERPL,40,40,H,1,1,90301111,ME CANTONEIRA CARTÃO 900X40X40X3,,16,UN,FALSE,10692884,4,20,2021
1600057221,70000351,PL CC 8827/000 940X640X102 01,LIB,,3801,ZNEP,CNM Embalagem Placas,3823000375,50,40,PL,TRUE,5/13/2021,5/21/2021,5/22/2021,1,10,SERRAR EM 102 MM + EMBALAR,ZLIB,CNMSERPL,40,40,H,1,1,90300519,ME PALETE HT 1280X950X131,,2,PAL,FALSE,10692884,1,20,2021
1600057221,70000351,PL CC 8827/000 940X640X102 01,LIB,,3801,ZNEP,CNM Embalagem Placas,3823000375,50,40,PL,TRUE,5/13/2021,5/21/2021,5/22/2021,1,10,SERRAR EM 102 MM + EMBALAR,ZLIB,CNMSERPL,40,40,H,1,1,90301201,ME PLACA CARTÃO 1300X950,,4,PL,FALSE,10692884,2,20,2021
1600057221,70000351,PL CC 8827/000 940X640X102 01,LIB,,3801,ZNEP,CNM Embalagem Placas,3823000375,50,40,PL,TRUE,5/13/2021,5/21/2021,5/22/2021,1,10,SERRAR EM 102 MM + EMBALAR,ZLIB,CNMSERPL,40,40,H,1,1,70001632,BL CC 8827/000 940X640X250 NE,,20,BL,FALSE,10692884,3,20,2021
1600057222,70000352,PL CC 8827/000 940X640X117 01,LIB,,3801,ZNEP,CNM Embalagem Placas,3823000375,60,5,PL,TRUE,5/13/2021,5/21/2021,5/22/2021,1,10,SERRAR + EMBALAR,ZLIB,CNMSERPL,40,40,H,0.125,1,70005852,BL CC 8827/ORT 940X640X250 NE,,2.5,BL,FALSE,10692885,2,20,2021
1600057222,70000352,PL CC 8827/000 940X640X117 01,LIB,,3801,ZNEP,CNM Embalagem Placas,3823000375,60,5,PL,TRUE,5/13/2021,5/21/2021,5/22/2021,1,10,SERRAR + EMBALAR,ZLIB,CNMSERPL,40,40,H,0.125,1,90300519,ME PALETE HT 1280X950X131,,1,PAL,FALSE,10692885,1,20,2021
1600058290,70013994,"PL CC 8304/000 1000X500X5,0 01",LIB,,3801,ZNEP,CNM Embalagem Placas,3820008299,20,2160,PL,TRUE,5/13/2021,5/21/2021,5/22/2021,1,10,EMBALAR,ZLIB,CNMEMBPL,1200,1200,H,1.8,1,90300870,ME CX (E) 1035X535X300/325 71120,,37,CX,FALSE,10834945,2,20,2021
1600058290,70013994,"PL CC 8304/000 1000X500X5,0 01",LIB,,3801,ZNEP,CNM Embalagem Placas,3820008299,20,2160,PL,TRUE,5/13/2021,5/21/2021,5/22/2021,1,10,EMBALAR,ZLIB,CNMEMBPL,1200,1200,H,1.8,1,70013516,"PL CC 8304/000 1000X500X5,0 NE",,2160,PL,FALSE,10834945,1,20,2021
1600058290,70013994,"PL CC 8304/000 1000X500X5,0 01",LIB,,3801,ZNEP,CNM Embalagem Placas,3820008299,20,2160,PL,TRUE,5/13/2021,5/21/2021,5/22/2021,1,10,EMBALAR,ZLIB,CNMEMBPL,1200,1200,H,1.8,1,90300508,ME PALETE HT 1000X1000X131,,3,PAL,FALSE,10834945,3,20,2021
1600058338,70004273,"PL CC 8405/000 915X610X30,0 KR",LIB,,3801,ZNEP,CNM Embalagem Placas,3820009510,70,20,PL,TRUE,5/13/2021,5/20/2021,5/21/2021,1,10,EMBALAR EM BRANCOS,ZLIB,CNMEMBPL,200,200,H,0.1,1,90301311,ME CX (H1) 925X625X300/320 18783-G,,2,CX,FALSE,10834891,1,20,2021
1600058338,70004273,"PL CC 8405/000 915X610X30,0 KR",LIB,,3801,ZNEP,CNM Embalagem Placas,3820009510,70,20,PL,TRUE,5/13/2021,5/20/2021,5/21/2021,1,10,EMBALAR EM BRANCOS,ZLIB,CNMEMBPL,200,200,H,0.1,1,70005904,"PL CC 8405/000 915X610X30,0 NE",,20,PL,FALSE,10834891,3,20,2021
1600058338,70004273,"PL CC 8405/000 915X610X30,0 KR",LIB,,3801,ZNEP,CNM Embalagem Placas,3820009510,70,20,PL,TRUE,5/13/2021,5/20/2021,5/21/2021,1,10,EMBALAR EM BRANCOS,ZLIB,CNMEMBPL,200,200,H,0.1,1,90300519,ME PALETE HT 1280X950X131,,1,PAL,FALSE,10834891,2,20,2021
1600058340,70004271,"PL CC 8405/000 915X610X20,0 KR",LIB,,3801,ZNEP,CNM Embalagem Placas,3820009510,60,60,PL,TRUE,5/13/2021,5/21/2021,5/22/2021,1,10,EMBALAR EM BRANCOS,ZLIB,CNMEMBPL,320,320,H,0.188,1,90301311,ME CX (H1) 925X625X300/320 18783-G,,5,CX,FALSE,10834890,1,20,2021
1600058340,70004271,"PL CC 8405/000 915X610X20,0 KR",LIB,,3801,ZNEP,CNM Embalagem Placas,3820009510,60,60,PL,TRUE,5/13/2021,5/21/2021,5/22/2021,1,10,EMBALAR EM BRANCOS,ZLIB,CNMEMBPL,320,320,H,0.188,1,70005804,"PL CC 8405/000 915X610X20,0 NE",,60,PL,FALSE,10834890,3,20,2021
1600058340,70004271,"PL CC 8405/000 915X610X20,0 KR",LIB,,3801,ZNEP,CNM Embalagem Placas,3820009510,60,60,PL,TRUE,5/13/2021,5/21/2021,5/22/2021,1,10,EMBALAR EM BRANCOS,ZLIB,CNMEMBPL,320,320,H,0.188,1,90300519,ME PALETE HT 1280X950X131,,1,PAL,FALSE,10834890,2,20,2021
1600058342,70004267,"PL CC 8405/000 915X610X7,0 KR",LIB,,3801,ZNEP,CNM Embalagem Placas,3820009510,50,168,PL,TRUE,5/13/2021,5/21/2021,5/22/2021,1,10,EMBALAR EM BRANCOS,ZLIB,CNMEMBPL,880,880,H,0.191,1,90301311,ME CX (H1) 925X625X300/320 18783-G,,5,CX,FALSE,10834889,1,20,2021
1600058342,70004267,"PL CC 8405/000 915X610X7,0 KR",LIB,,3801,ZNEP,CNM Embalagem Placas,3820009510,50,168,PL,TRUE,5/13/2021,5/21/2021,5/22/2021,1,10,EMBALAR EM BRANCOS,ZLIB,CNMEMBPL,880,880,H,0.191,1,70005800,"PL CC 8405/000 915X610X7,0 NE",,168,PL,FALSE,10834889,3,20,2021
1600058342,70004267,"PL CC 8405/000 915X610X7,0 KR",LIB,,3801,ZNEP,CNM Embalagem Placas,3820009510,50,168,PL,TRUE,5/13/2021,5/21/2021,5/22/2021,1,10,EMBALAR EM BRANCOS,ZLIB,CNMEMBPL,880,880,H,0.191,1,90300519,ME PALETE HT 1280X950X131,,1,PAL,FALSE,10834889,2,20,2021
1600058344,70004266,"PL CC 8405/000 915X610X5,0 KR",LIB,,3801,ZNEP,CNM Embalagem Placas,3820009510,40,120,PL,TRUE,5/13/2021,5/21/2021,5/22/2021,1,10,EMBALAR EM BRANCOS,ZLIB,CNMEMBPL,1200,1200,H,0.1,1,70005798,"PL CC 8405/000 915X610X5,0 NE",,120,PL,FALSE,10834888,3,20,2021
1600058344,70004266,"PL CC 8405/000 915X610X5,0 KR",LIB,,3801,ZNEP,CNM Embalagem Placas,3820009510,40,120,PL,TRUE,5/13/2021,5/21/2021,5/22/2021,1,10,EMBALAR EM BRANCOS,ZLIB,CNMEMBPL,1200,1200,H,0.1,1,90300519,ME PALETE HT 1280X950X131,,1,PAL,FALSE,10834888,2,20,2021
1600058344,70004266,"PL CC 8405/000 915X610X5,0 KR",LIB,,3801,ZNEP,CNM Embalagem Placas,3820009510,40,120,PL,TRUE,5/13/2021,5/21/2021,5/22/2021,1,10,EMBALAR EM BRANCOS,ZLIB,CNMEMBPL,1200,1200,H,0.1,1,90301311,ME CX (H1) 925X625X300/320 18783-G,,2,CX,FALSE,10834888,1,20,2021
1600058346,70004786,"PL CC 8405/000 915X610X3,0 KO",LIB,,3801,ZNEP,CNM Embalagem Placas,3820009510,30,300,PL,TRUE,5/13/2021,5/21/2021,5/22/2021,1,10,EMBALAR EM BRANCOS,ZLIB,CNMEMBPL,2000,2000,H,0.15,1,90301311,ME CX (H1) 925X625X300/320 18783-G,,3,CX,FALSE,10834905,1,20,2021
1600058346,70004786,"PL CC 8405/000 915X610X3,0 KO",LIB,,3801,ZNEP,CNM Embalagem Placas,3820009510,30,300,PL,TRUE,5/13/2021,5/21/2021,5/22/2021,1,10,EMBALAR EM BRANCOS,ZLIB,CNMEMBPL,2000,2000,H,0.15,1,90300519,ME PALETE HT 1280X950X131,,1,PAL,FALSE,10834905,2,20,2021
1600058346,70004786,"PL CC 8405/000 915X610X3,0 KO",LIB,,3801,ZNEP,CNM Embalagem Placas,3820009510,30,300,PL,TRUE,5/13/2021,5/21/2021,5/22/2021,1,10,EMBALAR EM BRANCOS,ZLIB,CNMEMBPL,2000,2000,H,0.15,1,70005796,"PL CC 8405/000 915X610X3,0 NE",,300,PL,FALSE,10834905,3,20,2021
1600059282,70000575,"PL CC 8123/000 915X610X3,0 00",LIB,,3801,ZNEP,CNM Embalagem Placas,3820009660,10,150,PL,TRUE,5/13/2021,5/21/2021,5/22/2021,1,10,EMBALAR EM BRANCOS,ZLIB,CNMEMBPL,2000,2000,H,0.075,1,90300798,ME CX (E) 930X630X165 69082,,3,CX,FALSE,11000279,1,20,2021
1600059282,70000575,"PL CC 8123/000 915X610X3,0 00",LIB,,3801,ZNEP,CNM Embalagem Placas,3820009660,10,150,PL,TRUE,5/13/2021,5/21/2021,5/22/2021,1,10,EMBALAR EM BRANCOS,ZLIB,CNMEMBPL,2000,2000,H,0.075,1,90300519,ME PALETE HT 1280X950X131,,1,PAL,FALSE,11000279,2,20,2021
1600059282,70000575,"PL CC 8123/000 915X610X3,0 00",LIB,,3801,ZNEP,CNM Embalagem Placas,3820009660,10,150,PL,TRUE,5/13/2021,5/21/2021,5/22/2021,1,10,EMBALAR EM BRANCOS,ZLIB,CNMEMBPL,2000,2000,H,0.075,1,70005702,"PL CC 8123/000 915X610X3,0 NE",,150,PL,FALSE,11000279,3,20,2021
1600059284,70000166,"PL CC 8123/000 915X610X4,0 02",LIB,,3801,ZNEP,CNM Embalagem Placas,3820009660,20,160,PL,TRUE,5/13/2021,5/21/2021,5/22/2021,1,10,EMBALAR EM BRANCOS,ZLIB,CNMEMBPL,1520,1520,H,0.105,1,90300798,ME CX (E) 930X630X165 69082,,4,CX,FALSE,11000278,1,20,2021
1600059284,70000166,"PL CC 8123/000 915X610X4,0 02",LIB,,3801,ZNEP,CNM Embalagem Placas,3820009660,20,160,PL,TRUE,5/13/2021,5/21/2021,5/22/2021,1,10,EMBALAR EM BRANCOS,ZLIB,CNMEMBPL,1520,1520,H,0.105,1,90300519,ME PALETE HT 1280X950X131,,1,PAL,FALSE,11000278,2,20,2021
1600059284,70000166,"PL CC 8123/000 915X610X4,0 02",LIB,,3801,ZNEP,CNM Embalagem Placas,3820009660,20,160,PL,TRUE,5/13/2021,5/21/2021,5/22/2021,1,10,EMBALAR EM BRANCOS,ZLIB,CNMEMBPL,1520,1520,H,0.105,1,70005703,"PL CC 8123/000 915X610X4,0 NE",,160,PL,FALSE,11000278,3,20,2021
1600059286,70002386,"PL CC 8123/000 915X610X5,0 BA",LIB,,3801,ZNEP,CNM Embalagem Placas,3820009660,30,150,PL,TRUE,5/13/2021,5/21/2021,5/22/2021,1,10,EMBALAR EM BRANCOS,ZLIB,CNMEMBPL,1200,1200,H,0.125,1,70005704,"PL CC 8123/000 915X610X5,0 NE",,150,PL,FALSE,11000310,3,20,2021
1600059286,70002386,"PL CC 8123/000 915X610X5,0 BA",LIB,,3801,ZNEP,CNM Embalagem Placas,3820009660,30,150,PL,TRUE,5/13/2021,5/21/2021,5/22/2021,1,10,EMBALAR EM BRANCOS,ZLIB,CNMEMBPL,1200,1200,H,0.125,1,90300798,ME CX (E) 930X630X165 69082,,5,CX,FALSE,11000310,1,20,2021
1600059286,70002386,"PL CC 8123/000 915X610X5,0 BA",LIB,,3801,ZNEP,CNM Embalagem Placas,3820009660,30,150,PL,TRUE,5/13/2021,5/21/2021,5/22/2021,1,10,EMBALAR EM BRANCOS,ZLIB,CNMEMBPL,1200,1200,H,0.125,1,90300519,ME PALETE HT 1280X950X131,,1,PAL,FALSE,11000310,2,20,2021
1600059288,70014038,"PL CC 9431/000 940X640X50,0 BA",LIB,,3801,ZNEP,CNM Embalagem Placas,3820009660,40,12,PL,TRUE,5/13/2021,5/21/2021,5/22/2021,1,10,EMBALAR EM BRANCOS,ZLIB,CNMEMBPL,120,120,H,0.1,1,90301345,ME CX (H) 955X655X300/325 2430-N,,2,CX,FALSE,11000595,1,20,2021
1600059288,70014038,"PL CC 9431/000 940X640X50,0 BA",LIB,,3801,ZNEP,CNM Embalagem Placas,3820009660,40,12,PL,TRUE,5/13/2021,5/21/2021,5/22/2021,1,10,EMBALAR EM BRANCOS,ZLIB,CNMEMBPL,120,120,H,0.1,1,90300486,"ME MANGA PP ABERTA 1 LADO 790MM 12,5MIC",,0.2,KG,FALSE,11000595,2,20,2021
1600059288,70014038,"PL CC 9431/000 940X640X50,0 BA",LIB,,3801,ZNEP,CNM Embalagem Placas,3820009660,40,12,PL,TRUE,5/13/2021,5/21/2021,5/22/2021,1,10,EMBALAR EM BRANCOS,ZLIB,CNMEMBPL,120,120,H,0.1,1,70013561,"PL CC 9431/000 950X650X50,0 NE",,12,PL,FALSE,11000595,4,20,2021
1600059288,70014038,"PL CC 9431/000 940X640X50,0 BA",LIB,,3801,ZNEP,CNM Embalagem Placas,3820009660,40,12,PL,TRUE,5/13/2021,5/21/2021,5/22/2021,1,10,EMBALAR EM BRANCOS,ZLIB,CNMEMBPL,120,120,H,0.1,1,90300519,ME PALETE HT 1280X950X131,,1,PAL,FALSE,11000595,3,20,2021
1600059295,70024010,"PL CC 8003/000 915X610X8,0 13",LIB,,3801,ZNEP,CNM Embalagem Placas,3820009712,10,500,PL,TRUE,5/13/2021,5/21/2021,5/22/2021,1,10,EMBALAR EM BRANCOS,ZLIB,CNMEMBPL,800,800,H,0.625,1,90300519,ME PALETE HT 1280X950X131,,2,PAL,FALSE,11000729,4,20,2021
1600059295,70024010,"PL CC 8003/000 915X610X8,0 13",LIB,,3801,ZNEP,CNM Embalagem Placas,3820009712,10,500,PL,TRUE,5/13/2021,5/21/2021,5/22/2021,1,10,EMBALAR EM BRANCOS,ZLIB,CNMEMBPL,800,800,H,0.625,1,90300796,ME CX (E) 935X625X220 68272,,20,CX,FALSE,11000729,1,20,2021
1600059295,70024010,"PL CC 8003/000 915X610X8,0 13",LIB,,3801,ZNEP,CNM Embalagem Placas,3820009712,10,500,PL,TRUE,5/13/2021,5/21/2021,5/22/2021,1,10,EMBALAR EM BRANCOS,ZLIB,CNMEMBPL,800,800,H,0.625,1,90300486,"ME MANGA PP ABERTA 1 LADO 790MM 12,5MIC",,1.37,KG,FALSE,11000729,2,20,2021
1600059295,70024010,"PL CC 8003/000 915X610X8,0 13",LIB,,3801,ZNEP,CNM Embalagem Placas,3820009712,10,500,PL,TRUE,5/13/2021,5/21/2021,5/22/2021,1,10,EMBALAR EM BRANCOS,ZLIB,CNMEMBPL,800,800,H,0.625,1,70005611,"PL CC 8003/000 915X610X8,0 NE",,500,PL,FALSE,11000729,3,20,2021
1600059297,70023981,"PL CC 8003/000 915X610X10,0 16",LIB,,3801,ZNEP,CNM Embalagem Placas,3820009712,20,160,PL,TRUE,5/13/2021,5/21/2021,5/22/2021,1,10,EMBALAR EM BRANCOS,ZLIB,CNMEMBPL,440,440,H,0.364,1,70005612,"PL CC 8003/000 915X610X10,0 NE",,160,PL,FALSE,11000728,3,20,2021
1600059297,70023981,"PL CC 8003/000 915X610X10,0 16",LIB,,3801,ZNEP,CNM Embalagem Placas,3820009712,20,160,PL,TRUE,5/13/2021,5/21/2021,5/22/2021,1,10,EMBALAR EM BRANCOS,ZLIB,CNMEMBPL,440,440,H,0.364,1,90300519,ME PALETE HT 1280X950X131,,1,PAL,FALSE,11000728,2,20,2021
1600059297,70023981,"PL CC 8003/000 915X610X10,0 16",LIB,,3801,ZNEP,CNM Embalagem Placas,3820009712,20,160,PL,TRUE,5/13/2021,5/21/2021,5/22/2021,1,10,EMBALAR EM BRANCOS,ZLIB,CNMEMBPL,440,440,H,0.364,1,90300796,ME CX (E) 935X625X220 68272,,8,CX,FALSE,11000728,1,20,2021
1600059315,70015124,"PL CC 8004/000 915X610X2,7 CN",LIB,,3801,ZNEP,CNM Embalagem Placas,3820009674,30,11200,PL,TRUE,5/13/2021,5/20/2021,5/21/2021,1,10,EMBALAR EM BRANCOS,ZLIB,CNMEMBPL,2220,2220,H,5.045,1,90300611,ME CX (H) 925X625X300/320 18783,,400,CX,FALSE,11000600,1,20,2021
