,semana,of,descricao material,descricao consumo,ct
664,17,1600069797,"PL CC 8404/S11 1030X530X6,0 NE",BL CC 8404/000 1030X530X210 NE,CNMLAMLX
665,17,1600069797,"PL CC 8404/S11 1030X530X6,0 NE",BL CC 8404/000 1030X530X210 NE,CNMLAMLX
666,17,1600069797,"PL CC 8404/S11 1030X530X6,0 NE",BL CC 8404/000 1030X530X210 NE,CNMLAMLX
667,17,1600069797,"PL CC 8404/S11 1030X530X6,0 NE",BL CC 8404/000 1030X530X210 NE,CNMLAMLX
668,17,1600069797,"PL CC 8404/S11 1030X530X6,0 NE",BL CC 8404/000 1030X530X210 NE,CNMLAMLX
669,17,1600069797,"PL CC 8404/S11 1030X530X6,0 NE",BL CC 8404/000 1030X530X210 NE,CNMLAMLX
670,17,1600069797,"PL CC 8404/S11 1030X530X6,0 NE",BL CC 8404/000 1030X530X210 NE,CNMLAMLX
671,17,1600052798,"PL CC 8405/S11 915X610X7,0 NE",BL CC 8405/ORT 915X610X250 NE,CNMLAMLX
672,17,1600052798,"PL CC 8405/S11 915X610X7,0 NE",BL CC 8405/ORT 915X610X250 NE,CNMLAMLX
673,17,1600066580,"PL CC M 8405/S21 940X640X6,0 NE",BL CC M 8405/ORT 940X640X250 NE,CNMLAMLX
674,17,1600066580,"PL CC M 8405/S21 940X640X6,0 NE",BL CC M 8405/ORT 940X640X250 NE,CNMLAMLX
675,18,1600061272,"PL CC 8403/S21 950X650X75,0 01",ME PALETE HT 1280X950X131,CNMLAMLX
676,18,1600066515,"PL CC 8405/S21 940X640X80,0 NE","PL CC 8405/000 950X650X82,0 NE",CNMLAMLX
677,18,1600056541,"PL CC 8745/S21 800X600X9,7 NE",BL CC 8745/000 800X600X210 NE,CNMLAMLX
678,18,1600056541,"PL CC 8745/S21 800X600X9,7 NE",BL CC 8745/000 800X600X210 NE,CNMLAMLX
679,18,1600056541,"PL CC 8745/S21 800X600X9,7 NE",BL CC 8745/000 800X600X210 NE,CNMLAMLX
680,18,1600056541,"PL CC 8745/S21 800X600X9,7 NE",BL CC 8745/000 800X600X210 NE,CNMLAMLX
681,18,1600056541,"PL CC 8745/S21 800X600X9,7 NE",BL CC 8745/000 800X600X210 NE,CNMLAMLX
682,18,1600056541,"PL CC 8745/S21 800X600X9,7 NE",BL CC 8745/000 800X600X210 NE,CNMLAMLX
683,18,1600056541,"PL CC 8745/S21 800X600X9,7 NE",BL CC 8745/000 800X600X210 NE,CNMLAMLX
684,18,1600056541,"PL CC 8745/S21 800X600X9,7 NE",BL CC 8745/000 800X600X210 NE,CNMLAMLX
685,18,1600056541,"PL CC 8745/S21 800X600X9,7 NE",BL CC 8745/000 800X600X210 NE,CNMLAMLX
686,18,1600023187,"PL CC 8872/S21 940X640X75,0 CV",ME PLACA CARTÃO 1300X950,CNMLAMLX
687,18,1600023187,"PL CC 8872/S21 940X640X75,0 CV",ME PLACA CARTÃO 1300X950,CNMLAMLX
688,18,1600023187,"PL CC 8872/S21 940X640X75,0 CV",ME PLACA CARTÃO 1300X950,CNMLAMLX
689,18,1600023187,"PL CC 8872/S21 940X640X75,0 CV",ME PLACA CARTÃO 1300X950,CNMLAMLX
690,18,1600023187,"PL CC 8872/S21 940X640X75,0 CV",ME PLACA CARTÃO 1300X950,CNMLAMLX
691,18,1600069057,"PL CI 5404/S11 1030X530X4,0 NE","PL CI 5404/000 1030X530X4,2 NE",CNMLAMLX
692,18,1600069057,"PL CI 5404/S11 1030X530X4,0 NE","PL CI 5404/000 1030X530X4,2 NE",CNMLAMLX
693,18,1600069057,"PL CI 5404/S11 1030X530X4,0 NE","PL CI 5404/000 1030X530X4,2 NE",CNMLAMLX
694,19,1600069850,"PL CC 8123/S21 940X640X53,0 00","PL CC 8123/000 950X650X55,0 NE",CNMLAMLX
695,19,1600069850,"PL CC 8123/S21 940X640X53,0 00","PL CC 8123/000 950X650X55,0 NE",CNMLAMLX
696,19,1600061275,"PL CC 8403/S21 950X650X75,0 01",ME PALETE HT 1280X950X131,CNMLAMLX
697,19,1600066480,PL CC 8405/S21 940X640X100 NE,PL CC 8405/000 950X650X102 NE,CNMLAMLX
698,19,1600066480,PL CC 8405/S21 940X640X100 NE,PL CC 8405/000 950X650X102 NE,CNMLAMLX
699,19,1600066480,PL CC 8405/S21 940X640X100 NE,PL CC 8405/000 950X650X102 NE,CNMLAMLX
700,19,1600066480,PL CC 8405/S21 940X640X100 NE,PL CC 8405/000 950X650X102 NE,CNMLAMLX
701,19,1600066480,PL CC 8405/S21 940X640X100 NE,PL CC 8405/000 950X650X102 NE,CNMLAMLX
702,19,1600066480,PL CC 8405/S21 940X640X100 NE,PL CC 8405/000 950X650X102 NE,CNMLAMLX
703,19,1600066480,PL CC 8405/S21 940X640X100 NE,PL CC 8405/000 950X650X102 NE,CNMLAMLX
704,19,1600066480,PL CC 8405/S21 940X640X100 NE,PL CC 8405/000 950X650X102 NE,CNMLAMLX
705,19,1600066480,PL CC 8405/S21 940X640X100 NE,PL CC 8405/000 950X650X102 NE,CNMLAMLX
706,19,1600066480,PL CC 8405/S21 940X640X100 NE,PL CC 8405/000 950X650X102 NE,CNMLAMLX
707,19,1600066480,PL CC 8405/S21 940X640X100 NE,PL CC 8405/000 950X650X102 NE,CNMLAMLX
708,19,1600066480,PL CC 8405/S21 940X640X100 NE,PL CC 8405/000 950X650X102 NE,CNMLAMLX
709,19,1600066480,PL CC 8405/S21 940X640X100 NE,PL CC 8405/000 950X650X102 NE,CNMLAMLX
710,19,1600066480,PL CC 8405/S21 940X640X100 NE,PL CC 8405/000 950X650X102 NE,CNMLAMLX
711,19,1600066480,PL CC 8405/S21 940X640X100 NE,PL CC 8405/000 950X650X102 NE,CNMLAMLX
712,19,1600066480,PL CC 8405/S21 940X640X100 NE,PL CC 8405/000 950X650X102 NE,CNMLAMLX
713,19,1600066480,PL CC 8405/S21 940X640X100 NE,PL CC 8405/000 950X650X102 NE,CNMLAMLX
714,19,1600066480,PL CC 8405/S21 940X640X100 NE,PL CC 8405/000 950X650X102 NE,CNMLAMLX
715,19,1600066480,PL CC 8405/S21 940X640X100 NE,PL CC 8405/000 950X650X102 NE,CNMLAMLX
716,19,1600066480,PL CC 8405/S21 940X640X100 NE,PL CC 8405/000 950X650X102 NE,CNMLAMLX
717,19,1600066480,PL CC 8405/S21 940X640X100 NE,PL CC 8405/000 950X650X102 NE,CNMLAMLX
718,19,1600066480,PL CC 8405/S21 940X640X100 NE,PL CC 8405/000 950X650X102 NE,CNMLAMLX
719,19,1600061332,"PL CC 8405/S21 940X640X44,0 01","PL CC 8405/000 940X640X46,0 NE",CNMLAMLX
720,19,1600061332,"PL CC 8405/S21 940X640X44,0 01","PL CC 8405/000 940X640X46,0 NE",CNMLAMLX
721,19,1600061332,"PL CC 8405/S21 940X640X44,0 01","PL CC 8405/000 940X640X46,0 NE",CNMLAMLX
722,19,1600061332,"PL CC 8405/S21 940X640X44,0 01","PL CC 8405/000 940X640X46,0 NE",CNMLAMLX
723,19,1600061332,"PL CC 8405/S21 940X640X44,0 01","PL CC 8405/000 940X640X46,0 NE",CNMLAMLX
724,19,1600061332,"PL CC 8405/S21 940X640X44,0 01","PL CC 8405/000 940X640X46,0 NE",CNMLAMLX
725,19,1600061332,"PL CC 8405/S21 940X640X44,0 01","PL CC 8405/000 940X640X46,0 NE",CNMLAMLX
726,19,1600061332,"PL CC 8405/S21 940X640X44,0 01","PL CC 8405/000 940X640X46,0 NE",CNMLAMLX
727,19,1600061332,"PL CC 8405/S21 940X640X44,0 01","PL CC 8405/000 940X640X46,0 NE",CNMLAMLX
728,19,1600061332,"PL CC 8405/S21 940X640X44,0 01","PL CC 8405/000 940X640X46,0 NE",CNMLAMLX
729,19,1600061332,"PL CC 8405/S21 940X640X44,0 01","PL CC 8405/000 940X640X46,0 NE",CNMLAMLX
730,19,1600061332,"PL CC 8405/S21 940X640X44,0 01","PL CC 8405/000 940X640X46,0 NE",CNMLAMLX
731,19,1600061332,"PL CC 8405/S21 940X640X44,0 01","PL CC 8405/000 940X640X46,0 NE",CNMLAMLX
732,19,1600061332,"PL CC 8405/S21 940X640X44,0 01","PL CC 8405/000 940X640X46,0 NE",CNMLAMLX
733,19,1600061332,"PL CC 8405/S21 940X640X44,0 01","PL CC 8405/000 940X640X46,0 NE",CNMLAMLX
734,19,1600061332,"PL CC 8405/S21 940X640X44,0 01","PL CC 8405/000 940X640X46,0 NE",CNMLAMLX
735,19,1600061332,"PL CC 8405/S21 940X640X44,0 01","PL CC 8405/000 940X640X46,0 NE",CNMLAMLX
736,19,1600061332,"PL CC 8405/S21 940X640X44,0 01","PL CC 8405/000 940X640X46,0 NE",CNMLAMLX
737,19,1600061332,"PL CC 8405/S21 940X640X44,0 01","PL CC 8405/000 940X640X46,0 NE",CNMLAMLX
738,19,1600061332,"PL CC 8405/S21 940X640X44,0 01","PL CC 8405/000 940X640X46,0 NE",CNMLAMLX
739,19,1600061332,"PL CC 8405/S21 940X640X44,0 01","PL CC 8405/000 940X640X46,0 NE",CNMLAMLX
740,19,1600061332,"PL CC 8405/S21 940X640X44,0 01","PL CC 8405/000 940X640X46,0 NE",CNMLAMLX
741,19,1600061332,"PL CC 8405/S21 940X640X44,0 01","PL CC 8405/000 940X640X46,0 NE",CNMLAMLX
742,19,1600061332,"PL CC 8405/S21 940X640X44,0 01","PL CC 8405/000 940X640X46,0 NE",CNMLAMLX
743,19,1600061332,"PL CC 8405/S21 940X640X44,0 01","PL CC 8405/000 940X640X46,0 NE",CNMLAMLX
744,19,1600061332,"PL CC 8405/S21 940X640X44,0 01","PL CC 8405/000 940X640X46,0 NE",CNMLAMLX
745,19,1600061332,"PL CC 8405/S21 940X640X44,0 01","PL CC 8405/000 940X640X46,0 NE",CNMLAMLX
746,19,1600061332,"PL CC 8405/S21 940X640X44,0 01","PL CC 8405/000 940X640X46,0 NE",CNMLAMLX
747,19,1600061332,"PL CC 8405/S21 940X640X44,0 01","PL CC 8405/000 940X640X46,0 NE",CNMLAMLX
748,19,1600061332,"PL CC 8405/S21 940X640X44,0 01","PL CC 8405/000 940X640X46,0 NE",CNMLAMLX
749,19,1600061332,"PL CC 8405/S21 940X640X44,0 01","PL CC 8405/000 940X640X46,0 NE",CNMLAMLX
750,19,1600061332,"PL CC 8405/S21 940X640X44,0 01","PL CC 8405/000 940X640X46,0 NE",CNMLAMLX
751,19,1600061332,"PL CC 8405/S21 940X640X44,0 01","PL CC 8405/000 940X640X46,0 NE",CNMLAMLX
752,19,1600061332,"PL CC 8405/S21 940X640X44,0 01","PL CC 8405/000 940X640X46,0 NE",CNMLAMLX
753,19,1600061332,"PL CC 8405/S21 940X640X44,0 01","PL CC 8405/000 940X640X46,0 NE",CNMLAMLX
754,19,1600061332,"PL CC 8405/S21 940X640X44,0 01","PL CC 8405/000 940X640X46,0 NE",CNMLAMLX
755,19,1600061332,"PL CC 8405/S21 940X640X44,0 01","PL CC 8405/000 940X640X46,0 NE",CNMLAMLX
756,19,1600061332,"PL CC 8405/S21 940X640X44,0 01","PL CC 8405/000 940X640X46,0 NE",CNMLAMLX
757,19,1600061332,"PL CC 8405/S21 940X640X44,0 01","PL CC 8405/000 940X640X46,0 NE",CNMLAMLX
758,19,1600061332,"PL CC 8405/S21 940X640X44,0 01","PL CC 8405/000 940X640X46,0 NE",CNMLAMLX
759,19,1600061332,"PL CC 8405/S21 940X640X44,0 01","PL CC 8405/000 940X640X46,0 NE",CNMLAMLX
760,19,1600061332,"PL CC 8405/S21 940X640X44,0 01","PL CC 8405/000 940X640X46,0 NE",CNMLAMLX
761,19,1600061332,"PL CC 8405/S21 940X640X44,0 01","PL CC 8405/000 940X640X46,0 NE",CNMLAMLX
762,19,1600024689,"PL CC 8405/S21 940X640X44,0 01",ME PALETE HT 1280X950X131,CNMLAMLX
763,19,1600056542,"PL CC 8745/S21 800X600X9,7 NE",BL CC 8745/000 800X600X210 NE,CNMLAMLX
764,19,1600056542,"PL CC 8745/S21 800X600X9,7 NE",BL CC 8745/000 800X600X210 NE,CNMLAMLX
765,19,1600056542,"PL CC 8745/S21 800X600X9,7 NE",BL CC 8745/000 800X600X210 NE,CNMLAMLX
766,19,1600056542,"PL CC 8745/S21 800X600X9,7 NE",BL CC 8745/000 800X600X210 NE,CNMLAMLX
767,19,1600056542,"PL CC 8745/S21 800X600X9,7 NE",BL CC 8745/000 800X600X210 NE,CNMLAMLX
768,19,1600056542,"PL CC 8745/S21 800X600X9,7 NE",BL CC 8745/000 800X600X210 NE,CNMLAMLX
769,19,1600056542,"PL CC 8745/S21 800X600X9,7 NE",BL CC 8745/000 800X600X210 NE,CNMLAMLX
770,19,1600056542,"PL CC 8745/S21 800X600X9,7 NE",BL CC 8745/000 800X600X210 NE,CNMLAMLX
771,19,1600056542,"PL CC 8745/S21 800X600X9,7 NE",BL CC 8745/000 800X600X210 NE,CNMLAMLX
772,19,1600056542,"PL CC 8745/S21 800X600X9,7 NE",BL CC 8745/000 800X600X210 NE,CNMLAMLX
773,19,1600056542,"PL CC 8745/S21 800X600X9,7 NE",BL CC 8745/000 800X600X210 NE,CNMLAMLX
774,19,1600056542,"PL CC 8745/S21 800X600X9,7 NE",BL CC 8745/000 800X600X210 NE,CNMLAMLX
775,19,1600056542,"PL CC 8745/S21 800X600X9,7 NE",BL CC 8745/000 800X600X210 NE,CNMLAMLX
776,19,1600056542,"PL CC 8745/S21 800X600X9,7 NE",BL CC 8745/000 800X600X210 NE,CNMLAMLX
777,19,1600056542,"PL CC 8745/S21 800X600X9,7 NE",BL CC 8745/000 800X600X210 NE,CNMLAMLX
778,19,1600056542,"PL CC 8745/S21 800X600X9,7 NE",BL CC 8745/000 800X600X210 NE,CNMLAMLX
779,19,1600056542,"PL CC 8745/S21 800X600X9,7 NE",BL CC 8745/000 800X600X210 NE,CNMLAMLX
780,19,1600056542,"PL CC 8745/S21 800X600X9,7 NE",BL CC 8745/000 800X600X210 NE,CNMLAMLX
781,19,1600056542,"PL CC 8745/S21 800X600X9,7 NE",BL CC 8745/000 800X600X210 NE,CNMLAMLX
782,19,1600056542,"PL CC 8745/S21 800X600X9,7 NE",BL CC 8745/000 800X600X210 NE,CNMLAMLX
783,19,1600056542,"PL CC 8745/S21 800X600X9,7 NE",BL CC 8745/000 800X600X210 NE,CNMLAMLX
784,19,1600056542,"PL CC 8745/S21 800X600X9,7 NE",BL CC 8745/000 800X600X210 NE,CNMLAMLX
785,19,1600056542,"PL CC 8745/S21 800X600X9,7 NE",BL CC 8745/000 800X600X210 NE,CNMLAMLX
786,19,1600056542,"PL CC 8745/S21 800X600X9,7 NE",BL CC 8745/000 800X600X210 NE,CNMLAMLX
787,19,1600056542,"PL CC 8745/S21 800X600X9,7 NE",BL CC 8745/000 800X600X210 NE,CNMLAMLX
788,19,1600056542,"PL CC 8745/S21 800X600X9,7 NE",BL CC 8745/000 800X600X210 NE,CNMLAMLX
789,19,1600056542,"PL CC 8745/S21 800X600X9,7 NE",BL CC 8745/000 800X600X210 NE,CNMLAMLX
790,19,1600056542,"PL CC 8745/S21 800X600X9,7 NE",BL CC 8745/000 800X600X210 NE,CNMLAMLX
791,19,1600056542,"PL CC 8745/S21 800X600X9,7 NE",BL CC 8745/000 800X600X210 NE,CNMLAMLX
792,19,1600056542,"PL CC 8745/S21 800X600X9,7 NE",BL CC 8745/000 800X600X210 NE,CNMLAMLX
793,19,1600056542,"PL CC 8745/S21 800X600X9,7 NE",BL CC 8745/000 800X600X210 NE,CNMLAMLX
794,19,1600056542,"PL CC 8745/S21 800X600X9,7 NE",BL CC 8745/000 800X600X210 NE,CNMLAMLX
795,19,1600056542,"PL CC 8745/S21 800X600X9,7 NE",BL CC 8745/000 800X600X210 NE,CNMLAMLX
796,19,1600056542,"PL CC 8745/S21 800X600X9,7 NE",BL CC 8745/000 800X600X210 NE,CNMLAMLX
797,19,1600056542,"PL CC 8745/S21 800X600X9,7 NE",BL CC 8745/000 800X600X210 NE,CNMLAMLX
798,19,1600056542,"PL CC 8745/S21 800X600X9,7 NE",BL CC 8745/000 800X600X210 NE,CNMLAMLX
799,19,1600056542,"PL CC 8745/S21 800X600X9,7 NE",BL CC 8745/000 800X600X210 NE,CNMLAMLX
800,19,1600056542,"PL CC 8745/S21 800X600X9,7 NE",BL CC 8745/000 800X600X210 NE,CNMLAMLX
801,19,1600056542,"PL CC 8745/S21 800X600X9,7 NE",BL CC 8745/000 800X600X210 NE,CNMLAMLX
802,19,1600056542,"PL CC 8745/S21 800X600X9,7 NE",BL CC 8745/000 800X600X210 NE,CNMLAMLX
803,19,1600056542,"PL CC 8745/S21 800X600X9,7 NE",BL CC 8745/000 800X600X210 NE,CNMLAMLX
804,19,1600056542,"PL CC 8745/S21 800X600X9,7 NE",BL CC 8745/000 800X600X210 NE,CNMLAMLX
805,19,1600056542,"PL CC 8745/S21 800X600X9,7 NE",BL CC 8745/000 800X600X210 NE,CNMLAMLX
806,19,1600056542,"PL CC 8745/S21 800X600X9,7 NE",BL CC 8745/000 800X600X210 NE,CNMLAMLX
807,19,1600056542,"PL CC 8745/S21 800X600X9,7 NE",BL CC 8745/000 800X600X210 NE,CNMLAMLX
808,19,1600056542,"PL CC 8745/S21 800X600X9,7 NE",BL CC 8745/000 800X600X210 NE,CNMLAMLX
809,19,1600056542,"PL CC 8745/S21 800X600X9,7 NE",BL CC 8745/000 800X600X210 NE,CNMLAMLX
810,19,1600056542,"PL CC 8745/S21 800X600X9,7 NE",BL CC 8745/000 800X600X210 NE,CNMLAMLX
811,19,1600056542,"PL CC 8745/S21 800X600X9,7 NE",BL CC 8745/000 800X600X210 NE,CNMLAMLX
812,19,1600056542,"PL CC 8745/S21 800X600X9,7 NE",BL CC 8745/000 800X600X210 NE,CNMLAMLX
813,19,1600056542,"PL CC 8745/S21 800X600X9,7 NE",BL CC 8745/000 800X600X210 NE,CNMLAMLX
814,19,1600056542,"PL CC 8745/S21 800X600X9,7 NE",BL CC 8745/000 800X600X210 NE,CNMLAMLX
815,19,1600056542,"PL CC 8745/S21 800X600X9,7 NE",BL CC 8745/000 800X600X210 NE,CNMLAMLX
816,19,1600023189,"PL CC 8872/S21 940X640X75,0 CV",ME PLACA CARTÃO 1300X950,CNMLAMLX
817,19,1600023189,"PL CC 8872/S21 940X640X75,0 CV",ME PLACA CARTÃO 1300X950,CNMLAMLX
818,19,1600023189,"PL CC 8872/S21 940X640X75,0 CV",ME PLACA CARTÃO 1300X950,CNMLAMLX
819,19,1600023189,"PL CC 8872/S21 940X640X75,0 CV",ME PLACA CARTÃO 1300X950,CNMLAMLX
820,17,1600053181,"PL CC 8781/000  915X610X19,0 NE",BL CC 8781/ORT 915X610X200 NE,CNMSERPL
821,18,1600071761,"PL CC 8781/000  915X610X25,4 NE",BL CC 8781/ORT 915X610X210 NE,CNMSERPL
822,18,1600053183,"PL CC 8781/000  915X610X25,4 NE",BL CC 8781/ORT 915X610X200 NE,CNMSERPL
823,18,1600052669,PL CC 9400/000 1030X530X100 SC,ME PALETE HT 1100X1100X131,CNMSERPL
824,19,1600024690,"PL CC 8405/000 940X640X46,0 NE",BL CC 8405/ORT 940X640X250 NE,CNMSERPL
825,17,1600068467,BL CC 8002/ORT 1000X500X210 NE,BL CC 8002/000 1030X530X210 NE,CNMRETBL
826,19,1600072169,BL CC 8002/ORT 1000X500X210 NE,BL CC 8002/000 1030X530X210 NE,CNMRETBL
827,18,1600070385,BL CC 8002/ORT 915X610X250 NE,BL CC 8002/000 940X640X250 NE,CNMRETBL
828,19,1600072166,BL CC 8003/ORT 940X640X250 NE,BL CC 8003/000 940X640X250 NE,CNMRETBL
829,19,1600072153,BL CC 8004/ORT 1000X500X210 NE,BL CC 8004/000 1030X530X210 NE,CNMRETBL
830,17,1600068462,BL CC 8004/ORT 878X578X250 NE,BL CC 8004/000 940X640X250 NE,CNMRETBL
831,17,1600068472,BL CC 8004/ORT 915X610X250 NE,BL CC 8004/000 940X640X250 NE,CNMRETBL
832,18,1600070391,BL CC 8026/ORT 1000X500X210 NE,BL CC 8026/000 1030X530X210 NE,CNMRETBL
833,17,1600068475,BL CC 8057/ORT 1000X500X210 NE,BL CC 8057/000 1030X530X210 NE,CNMRETBL
834,18,1600070402,BL CC 8061/ORT 915X610X200 NE,BL CC 8061/000 950x650X200 NE,CNMRETBL
835,17,1600068473,BL CC 8122/ORT 950X650X200 NE,BL CC 8122/000 950x650X200 NE,CNMRETBL
836,17,1600068468,BL CC 8123/ORT 950X650X200 NE,BL CC 8123/000 950X650X200 NE,CNMRETBL
837,17,1600068474,BL CC 8303/ORT 1000X500X210 NE,BL CC 8303/000 1030X530X210 NE,CNMRETBL
838,18,1600070384,BL CC 8402/ORT 915X610X200 NE,BL CC 8402/000 950X650X200 NE,CNMRETBL
839,19,1600072162,BL CC 8403/ORT 915X610X250 NE,BL CC 8403/000 940X640X250 NE,CNMRETBL
840,17,1600068464,BL CC 8404/ORT 1035X535X210 NE,BL CC 8404/000 1030X530X210 NE,CNMRETBL
841,18,1600070394,BL CC 8405/ORT 1000X500X210 NE,BL CC 8405/000 1030X530X210 NE,CNMRETBL
842,19,1600072158,BL CC 8405/ORT 1000X500X210 NE,BL CC 8405/000 1030X530X210 NE,CNMRETBL
843,18,1600070390,BL CC 8405/ORT 940X640X250 NE,BL CC 8405/000 940X640X250 NE,CNMRETBL
844,19,1600072152,BL CC 8405/ORT 940X640X250 NE,BL CC 8405/000 940X640X250 NE,CNMRETBL
845,18,1600072300,BL CC 8455/ORT 950X650X200 NE,BL CC 8455/000 950x650X200 NE,CNMRETBL
846,19,1600072164,BL CC 8702/ORT 915X610X200 NE,BL CC 8702/000 950X650X200 NE,CNMRETBL
847,19,1600072170,BL CC 8702/ORT 950X650X200 NE,BL CC 8702/000 950X650X200 NE,CNMRETBL
848,18,1600070406,BL CC 8781/ORT 915X610X210 NE,BL CC 8781/000 950x650X210 NE,CNMRETBL
849,18,1600070401,BL CC 8826/ORT 915X610X250 NE,BL CC 8826/000 940X640X250 NE,CNMRETBL
850,17,1600068476,BL CC 8827/ORT 940X640X250 NE,BL CC 8827/000 940X640X250 NE,CNMRETBL
851,19,1600072159,BL CC 8872/ORT 940X640X250 NE,BL CC 8872/000 940X640X250 NE,CNMRETBL
852,18,1600070403,BL CC 8872/ORT 950X650X200 NE,BL CC 8872/000 950x650X200 NE,CNMRETBL
853,19,1600072168,BL CC 9400/ORT 915X610X210 NE,BL CC 9400/000 950x650X210 NE,CNMRETBL
854,18,1600072120,BL CI 5608/ORT 915X610X210 NE,BL CI 5608/000 950X650X210 NE,CNMRETBL
